"","Position","React"
"1",7585,0.127012127894157
"2",7586,0
"3",7587,0
"4",7588,0
"5",7589,0.319955898566703
"6",7590,0.680044101433297
"7",7591,0.723925027563396
"8",7592,0.427342888643881
"9",7593,0
"10",7594,0
"11",7595,0.502094818081588
"12",7596,0.397794928335171
"13",7597,0
"14",7598,0.958103638368247
"15",7599,0
"16",7600,0.957221609702315
"17",7601,0.195589856670342
"18",7602,0.170231532524807
"19",7603,0
"20",7604,0
"21",7605,0.0672546857772878
"22",7606,0
"23",7607,0
"24",7608,0
"25",7609,0.0423373759647188
"26",7610,0
"27",7611,0.836163175303197
"28",7612,1
"29",7613,0.822491730981257
"30",7614,0.731201764057332
"31",7615,0
"32",7616,0.142668136714443
"33",7617,0.0732083792723263
"34",7618,0
"35",7619,0.0509371554575524
"36",7620,0
"37",7621,0.0882028665931643
"38",7622,0.0685777287761852
"39",7623,0
"40",7624,0
"41",7625,0.509371554575524
"42",7626,0.48710033076075
"43",7627,0.643439911797133
"44",7628,0.385667034178611
"45",7629,0
"46",7630,0.51289966923925
"47",7631,0
"48",7632,0.416538037486218
"49",7633,0.473428886438809
"50",7634,0
"51",7635,0.845644983461962
"52",7636,0
"53",7637,0.40374862183021
"54",7638,0.378831312017641
"55",7639,0
"56",7640,0.608820286659316
"57",7641,0
"58",7642,0.519294377067255
"59",7643,0
"60",7644,0
"61",7645,0.668357221609702
"62",7646,0
"63",7647,0.802866593164278
"64",7648,0.92877618522602
"65",7649,0.636163175303197
"66",7650,0.336493936052922
"67",7651,0
"68",7652,0
"69",7653,0
"70",7654,0.582800441014333
"71",7655,0.571334068357222
"72",7656,0
"73",7657,0
"74",7658,0.319073869900772
"75",7659,0
"76",7660,1
"77",7661,0.672326350606395
"78",7662,1
"79",7663,0
"80",7664,0.623814773980154
"81",7665,0.144873208379272
"82",7666,0.428665931642778
"83",7667,0
"84",7668,0.600661521499449
"85",7669,0.352811466372657
"86",7670,0
"87",7671,0.497464167585447
"88",7672,0.582138919514884
"89",7673,0
"90",7674,0.754355016538037
