,Position,React
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0.402798289933929
6,6,0.534939759036145
7,7,0.669568596968519
8,8,0.350563544500583
9,9,0
10,10,0
11,11,0.671278663039254
12,12,0.4589195491644
13,13,0
14,14,0.740924990283716
15,15,0
16,16,0.864671589584143
17,17,0.119549164399534
18,18,0.119082782743879
19,19,0
20,20,0
21,21,0.0492809949475321
22,22,0
23,23,0
24,24,0
25,25,0.0254955305091333
26,26,0
27,27,0.59246016323358
28,28,1
29,29,0.604119704624951
30,30,0.541002720559658
31,31,0
32,32,0.0893898173338515
33,33,0.0670034978624174
34,34,0
35,35,0.0436844150796735
36,36,0
37,37,0.0576758647493199
38,38,0.0628060629615235
39,39,0
40,40,0
41,41,0.507889623008162
42,42,0.530742324135251
43,43,0.661951029926156
44,44,0.392226972405752
45,45,0
46,46,0.490788962300816
47,47,0
48,48,0.490633501748931
49,49,0.459852312475709
50,50,0
51,51,0.708900116595414
52,52,0
53,53,0.499494753206374
54,54,0.533696074621065
55,55,0
56,56,0.654955305091333
57,57,0
58,58,0.62666148464827
59,59,0
60,60,0
61,61,0.617333851535173
62,62,0
63,63,0.899650213758259
64,64,0.790516906335018
65,65,0.910532452390206
66,66,0.45829770695686
67,67,0
68,68,0
69,69,0
70,70,0.523746599300428
71,71,0.443062572872134
72,72,0
73,73,0
74,74,0.406373882627283
75,75,0
76,76,0.947687524290711
77,77,0.640497473766032
78,78,1
79,79,0
80,80,1
81,81,0.311542945977458
82,82,0.670034978624174
83,83,0
84,84,0.650757870190439
85,85,0.364244073066459
86,86,0
87,87,0.443373493975904
88,88,0.581888845705402
89,89,0
90,90,0.783987563155849
91,91,0.537582588418189
92,92,0
93,93,0
94,94,0
95,95,0
96,96,0.640186552662262
97,97,0.759269335406141
98,98,0
99,99,0
100,100,0.663505635445006
101,101,0
102,102,0.845394481150408
103,103,0
104,104,0
105,105,0.957636999611349
106,106,0
107,107,0
108,108,0.838398756315585
109,109,0.674543334628838
110,110,0
111,111,0.7441896618733
112,112,0
113,113,0
114,114,1
115,115,0.564943645549942
116,116,0
117,117,0
118,118,0
119,119,0.537116206762534
120,120,0
121,121,0
122,122,1
123,123,0.593392926544889
124,124,0.606296152351341
125,125,0
126,126,0
127,127,0
128,128,0
129,129,0.650602409638554
130,130,0.465293431791683
131,131,0
132,132,0.599766809172173
133,133,0.463272444617178
134,134,0.99059463661096
135,135,0.498717450446949
136,136,0.929498639720171
137,137,0
138,138,0.892654488923436
139,139,0.434823163622231
140,140,1
141,141,0.454877574815391
142,142,0.527944034201321
143,143,1
144,144,0.427205596579868
145,145,0.34450058297707
146,146,0.427516517683638
147,147,0.508045083560047
148,148,0.93385153517295
149,149,0
150,150,0.476642052079285
151,151,0.446482705013603
152,152,0.875709288767975
153,153,0
154,154,0.474776525456665
155,155,0.446327244461718
156,156,0
157,157,0.660396424407307
158,158,1
159,159,0
160,160,0.639720171006607
161,161,0.647493198600855
162,162,0.976292265837544
163,163,0.68402642829382
164,164,0
165,165,0.667858530897785
166,166,0
167,167,0.126700349786242
168,168,0.203653322969297
169,169,0
170,170,0.122969296541003
171,171,0.126700349786242
172,172,0
173,173,0.72537893509522
174,174,0
175,175,0.510066070734551
176,176,0.64671589584143
177,177,0
178,178,0
179,179,0.174426739214924
180,180,0.578002331908278
181,181,0.545200155460552
182,182,0
183,183,0.673766031869413
184,184,0
185,185,0.49498639720171
186,186,0.446949086669258
187,187,0.565876408861252
188,188,1
189,189,0.137271667314419
190,190,0
191,191,0
192,192,0.0783521181500194
193,193,0
194,194,0
195,195,0.201165954139137
196,196,0.64795958025651
197,197,1
198,198,0
199,199,0.630237077341625
200,200,0
201,201,0.829692965410027
202,202,0.428760202098718
203,203,0
204,204,0
205,205,0.770462495141858
206,206,0.450835600466382
207,207,0.652934317916829
208,208,0
209,209,0.604586086280606
210,210,0.202565099106102
211,211,0.583909832879907
212,212,0
213,213,0.878973960357559
214,214,0.619354838709677
215,215,0
216,216,0.776680917217256
217,217,0.577225029148854
218,218,0
219,219,0.920171006607074
220,220,0
221,221,0
222,222,0.421453556160124
223,223,0.576136805285659
224,224,0
225,225,0.543179168286048
226,226,0.425184609405363
227,227,0
228,228,1
229,229,0
230,230,0.908977846871357
231,231,0.418033424018655
232,232,0.393626117372717
233,233,0
234,234,0.626195102992616
235,235,0.746055188495919
236,236,0.47773027594248
237,237,0.613447337738049
238,238,0
239,239,0.753206373882627
240,240,0.678118927322192
241,241,0.364088612514574
242,242,0
243,243,0.854566653711621
244,244,1
245,245,0
246,246,0.604586086280606
247,247,0.347920715118539
248,248,0
249,249,1
250,250,0.498561989895064
251,251,0
252,252,0
253,253,0
254,254,0.49436455499417
255,255,0.834823163622231
256,256,0.578468713563933
257,257,0
258,258,0.608628060629615
259,259,0.47493198600855
260,260,0.936805285658764
261,261,0.678585308977847
262,262,0
263,263,0.563233579479207
264,264,1
265,265,0
266,266,0.22790516906335
267,267,0
268,268,0
269,269,0
270,270,0.492809949475321
271,271,0.489234356781967
272,272,0.539603575592693
273,273,0.940225417800233
274,274,0
275,275,0.527322191993782
276,276,0
277,277,0.937427127866304
278,278,0.337349397590361
279,279,0.323668869024485
280,280,0
281,281,0.596502137582589
282,282,0.823630003886514
283,283,0.426272833268558
284,284,0
285,285,0
286,286,0.464982510687913
287,287,0.881772250291489
288,288,0.425340069957248
289,289,0.433424018655266
290,290,0
291,291,0.7793237465993
292,292,0.350252623396813
293,293,0.487679751263117
294,294,0.562456276719782
295,295,0
296,296,0.76424407306646
297,297,0.519082782743879
298,298,0.605052467936261
299,299,0
300,300,0
301,301,0
302,302,0
303,303,0.38274387874077
304,304,0.184998056743101
305,305,0.454722114263506
306,306,0.561212592304703
307,307,0.417722502914885
308,308,0.305169063350175
309,309,0.413058686358337
310,310,0
311,311,0
312,312,0
313,313,0
314,314,0.389895064127478
315,315,0.649669646327245
316,316,0
317,317,0
318,318,0.53198600855033
319,319,0.450058297706957
320,320,0.835755926933541
321,321,0.415856976292266
322,322,0
323,323,0.566964632724446
324,324,0.805130198212204
325,325,0
326,326,0.337504858142246
327,327,0
328,328,0
329,329,0.327399922269724
330,330,0.404352895452779
331,331,0.607228915662651
332,332,0.640963855421687
333,333,0.478663039253789
334,334,0
335,335,0.642829382044306
336,336,0.531519626894675
337,337,0
338,338,0.555616012436844
339,339,0.750408083948698
340,340,0
341,341,0
342,342,0.36113486202876
343,343,0
344,344,0
345,345,0.57147298872911
346,346,0.673766031869413
347,347,0
348,348,0.448192771084337
349,349,0.435600466381656
350,350,0
351,351,0.885969685192383
352,352,0
353,353,0
354,354,1
355,355,0.523435678196658
356,356,0.625728721336961
357,357,0.834356781966576
358,358,0
359,359,0.873066459385931
360,360,0.442285270112709
361,361,0
362,362,0.538670812281384
363,363,0.921725612125923
364,364,0.604275165176836
365,365,0
366,366,0.658219976680917
367,367,1
368,368,0
369,369,0
370,370,0.501982122036533
