"","Position","AUC"
"1",50,0.928571428571429
"2",51,0.99047619047619
"3",52,0.99047619047619
"4",53,0.991071428571429
"5",54,0.99047619047619
"6",55,0.991071428571429
"7",56,0.991071428571429
"8",57,0.991071428571429
"9",58,0.99047619047619
"10",59,0.99047619047619
"11",60,0.99047619047619
"12",61,0.989795918367347
"13",62,0.989795918367347
"14",63,0.989795918367347
"15",64,0.99047619047619
"16",65,0.99047619047619
"17",66,0.99047619047619
"18",67,0.99047619047619
"19",68,0.99047619047619
"20",69,0.989795918367347
"21",70,0.989795918367347
"22",71,0.989795918367347
"23",72,0.989795918367347
"24",73,0.989795918367347
"25",74,0.99047619047619
"26",75,0.989795918367347
"27",76,0.989795918367347
"28",77,0.99047619047619
"29",78,0.99047619047619
"30",79,0.99047619047619
"31",80,0.991071428571429
"32",81,0.991071428571429
"33",82,0.991071428571429
"34",83,0.991596638655462
"35",84,0.992063492063492
"36",85,0.992063492063492
"37",86,0.991596638655462
"38",87,0.991596638655462
"39",88,0.991596638655462
"40",89,0.991071428571429
"41",90,0.99047619047619
"42",91,0.99047619047619
"43",92,0.99047619047619
"44",93,0.99047619047619
"45",94,0.991071428571429
"46",95,0.991071428571429
"47",96,0.991071428571429
"48",97,0.991071428571429
"49",98,0.991071428571429
"50",99,0.991596638655462
"51",100,0.991596638655462
"52",101,0.992063492063492
"53",102,0.992063492063492
"54",103,0.992063492063492
"55",104,0.992063492063492
"56",105,0.992063492063492
"57",106,0.992063492063492
"58",107,0.992063492063492
"59",108,0.992063492063492
"60",109,0.992063492063492
"61",110,0.992481203007519
"62",111,0.992481203007519
"63",112,0.991666666666667
"64",113,0.991666666666667
"65",114,0.99
"66",115,0.9875
"67",116,0.9875
"68",117,0.983333333333333
"69",118,0.975
"70",119,0.975
"71",120,0.975
"72",121,1
"73",122,1
"74",123,1
"75",124,1
"76",125,1
"77",126,1
"78",127,1
"79",128,1
"80",129,1
"81",130,1
"82",131,1
"83",132,1
"84",133,1
"85",134,1
"86",135,1
"87",136,1
"88",137,1
"89",138,1
"90",139,1
"91",140,NA
"92",141,NA
"93",142,NA
"94",143,NA
"95",144,NA
"96",145,NA
"97",146,NA
"98",147,NA
"99",148,1
"100",149,1
"101",150,1
"102",151,1
"103",152,1
"104",153,1
"105",154,1
"106",155,1
"107",156,1
"108",157,1
"109",158,1
"110",159,1
"111",160,1
"112",161,1
"113",162,1
"114",163,0.978260869565217
"115",164,0.977272727272727
"116",165,0.963636363636364
"117",166,0.963636363636364
"118",167,0.965217391304348
"119",168,0.965217391304348
"120",169,0.965217391304348
"121",170,0.965217391304348
"122",171,0.971014492753623
"123",172,0.971014492753623
"124",173,0.972222222222222
"125",174,0.971014492753623
"126",175,0.971014492753623
"127",176,0.971014492753623
"128",177,0.971014492753623
"129",178,0.971014492753623
"130",179,0.971014492753623
"131",180,0.971014492753623
"132",181,0.971014492753623
"133",182,0.971014492753623
"134",183,0.974025974025974
"135",184,0.972789115646258
"136",185,0.976190476190476
